DRIVER_ID,DRIVER,DRIVER_CODE,CONSTRUCTOR_ID,CONSTRUCTOR,RACE_ID,RACE,YEAR,AVG_LAP_TIME,GAP_TO_FASTEST
858,Logan Sargeant,SAR,3,Williams,1120,Abu Dhabi Grand Prix,2023,91558.879310,1.513637931000
822,Valtteri Bottas,BOT,15,Sauber,1131,Austrian Grand Prix,2024,72602.471429,1.295457344000
858,Logan Sargeant,SAR,3,Williams,1135,Dutch Grand Prix,2024,77606.450704,1.974242371000
846,Lando Norris,NOR,1,McLaren,1141,São Paulo Grand Prix,2024,110808.724638,20.533357971000
815,Sergio Pérez,PER,9,Red Bull,1141,São Paulo Grand Prix,2024,111100.884058,20.825517391000
855,Guanyu Zhou,ZHO,15,Sauber,1142,Las Vegas Grand Prix,2024,100001.080000,1.481700000000
8,Kimi Räikkönen,RAI,6,Ferrari,969,Australian Grand Prix,2017,89018.684211,0.392859650000
828,Marcus Ericsson,ERI,15,Sauber,969,Australian Grand Prix,2017,94355.714286,5.729889725000
807,Nico Hülkenberg,HUL,4,Renault,978,British Grand Prix,2017,97167.431373,1.335470589000
825,Kevin Magnussen,MAG,210,Haas F1 Team,978,British Grand Prix,2017,98059.180000,2.227219216000
828,Marcus Ericsson,ERI,15,Sauber,980,Belgian Grand Prix,2017,117102.977273,5.198405844000
8,Kimi Räikkönen,RAI,6,Ferrari,988,Abu Dhabi Grand Prix,2017,103626.327273,0.825200000000
844,Charles Leclerc,LEC,15,Sauber,989,Australian Grand Prix,2018,93949.000000,2.579083333000
822,Valtteri Bottas,BOT,131,Mercedes,990,Bahrain Grand Prix,2018,96888.403509,0.012263158000
807,Nico Hülkenberg,HUL,4,Renault,991,Chinese Grand Prix,2018,102811.285714,0.375928571000
842,Pierre Gasly,GAS,5,Toro Rosso,992,Azerbaijan Grand Prix,2018,122529.627451,6.709217195000
154,Romain Grosjean,GRO,210,Haas F1 Team,994,Monaco Grand Prix,2018,80585.064935,1.420872627000
4,Fernando Alonso,ALO,1,McLaren,1000,Hungarian Grand Prix,2018,85190.739130,1.813210559000
845,Sergey Sirotkin,SIR,3,Williams,1003,Singapore Grand Prix,2018,114419.338983,5.048666852000
842,Pierre Gasly,GAS,5,Toro Rosso,1007,Mexican Grand Prix,2018,86566.405797,3.405930387000
843,Brendon Hartley,HAR,5,Toro Rosso,1008,Brazilian Grand Prix,2018,75549.914286,1.901097385000
848,Alexander Albon,ALB,5,Toro Rosso,1011,Bahrain Grand Prix,2019,100420.912281,1.856648130000
844,Charles Leclerc,LEC,6,Ferrari,1016,Canadian Grand Prix,2019,76454.000000,0.086257143000
154,Romain Grosjean,GRO,210,Haas F1 Team,1019,British Grand Prix,2019,103075.666667,9.451589744000
815,Sergio Pérez,PER,211,Racing Point,1029,Brazilian Grand Prix,2019,78960.661972,4.447348247000
844,Charles Leclerc,LEC,6,Ferrari,1032,Styrian Grand Prix,2020,104275.500000,34.265880282000
841,Antonio Giovinazzi,GIO,51,Alfa Romeo,1035,70th Anniversary Grand Prix,2020,94372.686275,2.411282429000
808,Vitaly Petrov,PET,4,Renault,843,Chinese Grand Prix,2011,104921.964286,1.025071429000
5,Heikki Kovalainen,KOV,205,Lotus,844,Turkish Grand Prix,2011,96810.232143,3.404059729000
4,Fernando Alonso,ALO,6,Ferrari,845,Spanish Grand Prix,2011,91597.784615,1.547769463000
5,Heikki Kovalainen,KOV,205,Lotus,849,British Grand Prix,2011,130091.000000,27.760307692000
813,Pastor Maldonado,MAL,3,Williams,851,Hungarian Grand Prix,2011,95157.970588,3.696013445000
24,Vitantonio Liuzzi,LIU,164,HRT,855,Japanese Grand Prix,2011,109184.360000,6.289510943000
10,Timo Glock,GLO,166,Virgin,858,Abu Dhabi Grand Prix,2011,111380.679245,5.346388336000
15,Jarno Trulli,TRU,205,Lotus,859,Brazilian Grand Prix,2011,81367.985507,3.375534803000
813,Pastor Maldonado,MAL,3,Williams,860,Australian Grand Prix,2012,97857.175439,2.640175439000
8,Kimi Räikkönen,RAI,208,Lotus F1,860,Australian Grand Prix,2012,98061.706897,2.844706897000
17,Mark Webber,WEB,9,Red Bull,865,Monaco Grand Prix,2012,81622.525641,0.000000000000
155,Kamui Kobayashi,KOB,15,Sauber,867,European Grand Prix,2012,113433.393939,4.311240093000
819,Charles Pic,PIC,206,Marussia,868,British Grand Prix,2012,102023.313725,3.729313725000
8,Kimi Räikkönen,RAI,208,Lotus F1,868,British Grand Prix,2012,98492.346154,0.198346154000
30,Michael Schumacher,MSC,131,Mercedes,868,British Grand Prix,2012,98854.634615,0.560634615000
39,Narain Karthikeyan,KAR,164,HRT,870,Hungarian Grand Prix,2012,93454.200000,5.548359420000
4,Fernando Alonso,ALO,6,Ferrari,876,Indian Grand Prix,2012,91336.350000,0.157283333000
4,Fernando Alonso,ALO,6,Ferrari,878,United States Grand Prix,2012,103473.178571,0.700517857000
20,Sebastian Vettel,VET,9,Red Bull,880,Australian Grand Prix,2013,93544.327586,0.385275862000
813,Pastor Maldonado,MAL,3,Williams,885,Monaco Grand Prix,2013,89066.681818,4.777003247000
823,Giedo van der Garde,VDG,207,Caterham,893,Singapore Grand Prix,2013,119570.583333,2.810018116000
821,Esteban Gutiérrez,GUT,15,Sauber,895,Japanese Grand Prix,2013,99640.207547,1.351509434000
23,Ralf Schumacher,SCH,7,Toyota,75,Spanish Grand Prix,2005,80053.772727,0.707863636000
40,Patrick Friesacher,FRI,18,Minardi,76,Monaco Grand Prix,2005,86798.965517,8.008922039000
14,David Coulthard,COU,9,Red Bull,77,European Grand Prix,2005,93868.406780,0.620596435000
17,Mark Webber,WEB,3,Williams,83,Hungarian Grand Prix,2005,84830.463768,1.322578054000
17,Mark Webber,WEB,3,Williams,56,San Marino Grand Prix,2006,88777.822581,0.608693549000
36,Franck Montagny,FMO,8,Super Aguri,59,Monaco Grand Prix,2006,83110.653333,5.136049166000
22,Rubens Barrichello,BAR,11,Honda,60,British Grand Prix,2006,87584.423729,1.718973729000
23,Ralf Schumacher,SCH,7,Toyota,64,German Grand Prix,2006,79582.746269,0.900761194000
15,Jarno Trulli,TRU,7,Toyota,66,Turkish Grand Prix,2006,93564.947368,1.649740471000
37,Pedro de la Rosa,DLR,1,McLaren,70,Brazilian Grand Prix,2006,78391.816901,0.733352112000
8,Kimi Räikkönen,RAI,6,Ferrari,37,Malaysian Grand Prix,2007,99165.517857,0.327482143000
14,David Coulthard,COU,9,Red Bull,39,Spanish Grand Prix,2007,85454.784615,0.897400000000
9,Robert Kubica,KUB,2,BMW Sauber,43,French Grand Prix,2007,78513.242857,0.596100000000
16,Adrian Sutil,SUT,12,Spyker,46,Hungarian Grand Prix,2007,85129.441176,2.943855462000
19,Anthony Davidson,DAV,8,Super Aguri,48,Italian Grand Prix,2007,90949.153846,1.933946299000
14,David Coulthard,COU,9,Red Bull,52,Brazilian Grand Prix,2007,76211.671429,1.630403823000
21,Giancarlo Fisichella,FIS,10,Force India,21,Spanish Grand Prix,2008,90905.323077,1.873942125000
13,Felipe Massa,MAS,6,Ferrari,21,Spanish Grand Prix,2008,89428.469697,0.397088745000
21,Giancarlo Fisichella,FIS,10,Force India,25,French Grand Prix,2008,80536.695652,1.818909938000
15,Jarno Trulli,TRU,7,Toyota,27,German Grand Prix,2008,82359.298507,3.275955650000
2,Nick Heidfeld,HEI,2,BMW Sauber,29,European Grand Prix,2008,102009.052632,1.441701755000
2,Nick Heidfeld,HEI,2,BMW Sauber,31,Italian Grand Prix,2008,98778.150943,0.523547169000
21,Giancarlo Fisichella,FIS,17,Jordan,212,Spanish Grand Prix,1997,85947.859375,1.011984375000
75,Shinji Nakano,NAK,20,Prost,213,Canadian Grand Prix,1997,86987.907407,0.679648148000
15,Jarno Trulli,TRU,20,Prost,218,Belgian Grand Prix,1997,135777.785714,7.897853896000
68,Toranosuke Takagi,TAK,25,Tyrrell,194,San Marino Grand Prix,1998,94925.525000,3.561121774000
35,Jacques Villeneuve,VIL,3,Williams,196,Monaco Grand Prix,1998,87257.285714,2.408638655000
56,Eddie Irvine,IRV,6,Ferrari,198,French Grand Prix,1998,80346.507042,0.275704225000
71,Damon Hill,HIL,17,Jordan,199,British Grand Prix,1998,99228.307692,0.220307692000
65,Johnny Herbert,HER,15,Sauber,201,German Grand Prix,1998,109131.891892,1.398914114000
44,Olivier Panis,PAN,20,Prost,202,Hungarian Grand Prix,1998,85540.540541,3.390527554000
57,Mika Häkkinen,HÄK,1,McLaren,177,San Marino Grand Prix,1999,89759.529412,0.000000000000
14,David Coulthard,COU,1,McLaren,181,French Grand Prix,1999,80596.444444,0.000000000000
68,Toranosuke Takagi,TAK,21,Arrows,183,Austrian Grand Prix,1999,77140.520000,2.599139718000
22,Rubens Barrichello,BAR,24,Stewart,187,Italian Grand Prix,1999,87557.603774,0.554155498000
22,Rubens Barrichello,BAR,24,Stewart,189,Malaysian Grand Prix,1999,104121.250000,0.576714286000
25,Alexander Wurz,WUR,22,Benetton,159,Brazilian Grand Prix,2000,91707.833333,14.309650234000
25,Alexander Wurz,WUR,22,Benetton,166,French Grand Prix,2000,84281.911765,2.538328432000
55,Jean Alesi,ALE,20,Prost,169,Hungarian Grand Prix,2000,113227.545455,30.969506494000
21,Giancarlo Fisichella,FIS,22,Benetton,172,United States Grand Prix,2000,83517.568182,4.190403798000
58,Tarso Marques,MAR,18,Minardi,141,Australian Grand Prix,2001,104988.000000,7.872750000000
49,Heinz-Harald Frentzen,FRE,17,Jordan,142,Malaysian Grand Prix,2001,118206.254545,9.770587878000
2,Nick Heidfeld,HEI,15,Sauber,142,Malaysian Grand Prix,2001,109616.666667,1.181000000000
4,Fernando Alonso,ALO,18,Minardi,142,Malaysian Grand Prix,2001,124237.576923,15.801910256000
842,Pierre Gasly,GAS,213,AlphaTauri,1037,Belgian Grand Prix,2020,115821.181818,2.093181818000
826,Daniil Kvyat,KVY,213,AlphaTauri,1039,Tuscan Grand Prix,2020,142318.915254,11.539200968000
832,Carlos Sainz,SAI,1,McLaren,1039,Tuscan Grand Prix,2020,135890.800000,5.111085714000
826,Daniil Kvyat,KVY,213,AlphaTauri,1040,Russian Grand Prix,2020,107718.943396,1.296981132000
847,George Russell,RUS,3,Williams,1043,Emilia Romagna Grand Prix,2020,82042.137255,2.369177255000
849,Nicholas Latifi,LAT,3,Williams,1043,Emilia Romagna Grand Prix,2020,84755.000000,5.082040000000
849,Nicholas Latifi,LAT,3,Williams,1055,Spanish Grand Prix,2021,87044.184615,2.382366433000
854,Mick Schumacher,MSC,210,Haas F1 Team,1056,Monaco Grand Prix,2021,79684.253333,3.571176410000
20,Sebastian Vettel,VET,117,Aston Martin,1067,Turkish Grand Prix,2021,96841.859649,2.633187235000
849,Nicholas Latifi,LAT,3,Williams,1072,Saudi Arabian Grand Prix,2021,153167.340000,54.624340000000
854,Mick Schumacher,MSC,210,Haas F1 Team,1073,Abu Dhabi Grand Prix,2021,95192.052632,3.667870814000
839,Esteban Ocon,OCO,214,Alpine F1 Team,1091,Singapore Grand Prix,2022,129882.769231,5.556701434000
826,Daniil Kvyat,KVY,5,Toro Rosso,901,Malaysian Grand Prix,2014,110096.981818,2.490303247000
828,Marcus Ericsson,ERI,207,Caterham,902,Bahrain Grand Prix,2014,105419.575758,1.540225758000
807,Nico Hülkenberg,HUL,10,Force India,903,Chinese Grand Prix,2014,104828.410714,1.028232143000
16,Adrian Sutil,SUT,15,Sauber,903,Chinese Grand Prix,2014,120580.400000,16.780221429000
18,Jenson Button,BUT,1,McLaren,905,Monaco Grand Prix,2014,85568.467532,1.367685481000
3,Nico Rosberg,ROS,131,Mercedes,911,Belgian Grand Prix,2014,115453.159091,0.076886364000
813,Pastor Maldonado,MAL,208,Lotus F1,912,Italian Grand Prix,2014,91399.307692,1.772213352000
813,Pastor Maldonado,MAL,208,Lotus F1,914,Japanese Grand Prix,2014,156811.581395,4.470195031000
817,Daniel Ricciardo,RIC,9,Red Bull,926,Australian Grand Prix,2015,96926.596491,1.856475801000
8,Kimi Räikkönen,RAI,6,Ferrari,926,Australian Grand Prix,2015,97947.900000,2.877779310000
13,Felipe Massa,MAS,3,Williams,931,Monaco Grand Prix,2015,85552.857143,3.246518433000
154,Romain Grosjean,GRO,208,Lotus F1,933,Austrian Grand Prix,2015,82608.657143,6.313868411000
20,Sebastian Vettel,VET,6,Ferrari,940,Japanese Grand Prix,2015,100138.830189,0.393396227000
63,Mika Salo,SAL,25,Tyrrell,231,Canadian Grand Prix,1996,85795.820513,2.267342252000
55,Jean Alesi,ALE,22,Benetton,238,Portuguese Grand Prix,1996,86828.914286,0.787271429000
6,Kazuki Nakajima,NAK,3,Williams,3,Chinese Grand Prix,2009,133374.744186,7.241083472000
18,Jenson Button,BUT,23,Brawn,3,Chinese Grand Prix,2009,126936.785714,0.803125000000
4,Fernando Alonso,ALO,4,Renault,5,Spanish Grand Prix,2009,89126.787879,0.654030303000
10,Timo Glock,GLO,166,Virgin,338,Australian Grand Prix,2010,104031.195122,7.194453743000
22,Rubens Barrichello,BAR,3,Williams,339,Malaysian Grand Prix,2010,103096.490909,2.589133766000
18,Jenson Button,BUT,1,McLaren,346,British Grand Prix,2010,98080.500000,0.422807692000
13,Felipe Massa,MAS,6,Ferrari,349,Belgian Grand Prix,2010,121648.454545,3.267724815000
17,Mark Webber,WEB,9,Red Bull,350,Italian Grand Prix,2010,87091.471698,0.590113207000
24,Vitantonio Liuzzi,LIU,10,Force India,350,Italian Grand Prix,2010,87748.641509,1.247283018000
807,Nico Hülkenberg,HUL,3,Williams,353,Korean Grand Prix,2010,185121.109091,1.470018182000
1,Lewis Hamilton,HAM,1,McLaren,354,Brazilian Grand Prix,2010,78963.901408,0.206112676000
4,Fernando Alonso,ALO,6,Ferrari,354,Brazilian Grand Prix,2010,78853.661972,0.095873240000
826,Daniil Kvyat,KVY,5,Toro Rosso,952,Spanish Grand Prix,2016,93934.800000,1.510300000000
817,Daniel Ricciardo,RIC,9,Red Bull,954,Canadian Grand Prix,2016,78984.714286,0.909057143000
825,Kevin Magnussen,MAG,4,Renault,954,Canadian Grand Prix,2016,80705.911765,2.630254622000
31,Juan Pablo Montoya,MON,3,Williams,148,Canadian Grand Prix,2001,81723.000000,0.000000000000
22,Rubens Barrichello,BAR,6,Ferrari,150,French Grand Prix,2001,78222.458333,0.227513889000
15,Jarno Trulli,TRU,17,Jordan,153,Hungarian Grand Prix,2001,81627.480000,2.281051429000
22,Rubens Barrichello,BAR,6,Ferrari,154,Belgian Grand Prix,2001,114986.750000,1.514472222000
8,Kimi Räikkönen,RAI,1,McLaren,129,Austrian Grand Prix,2002,76199.000000,1.628181818000
14,David Coulthard,COU,1,McLaren,130,Monaco Grand Prix,2002,81269.935897,0.000000000000
23,Ralf Schumacher,SCH,3,Williams,132,European Grand Prix,2002,96239.816667,1.116050000000
66,Allan McNish,MCN,7,Toyota,136,Hungarian Grand Prix,2002,82049.826667,2.712151342000
63,Mika Salo,SAL,7,Toyota,138,Italian Grand Prix,2002,88160.384615,1.745629898000
43,Cristiano da Matta,DA ,7,Toyota,110,Brazilian Grand Prix,2003,104075.811321,2.636033543000
2,Nick Heidfeld,HEI,15,Sauber,111,San Marino Grand Prix,2003,87110.081967,1.754307773000
52,Ralph Firman,FIR,17,Jordan,112,Spanish Grand Prix,2003,89485.603175,2.917403175000
51,Justin Wilson,WIL,18,Minardi,112,Spanish Grand Prix,2003,90429.714286,3.861514286000
23,Ralf Schumacher,SCH,3,Williams,118,British Grand Prix,2003,89593.100000,0.967200000000
15,Jarno Trulli,TRU,4,Renault,123,Japanese Grand Prix,2003,97094.566038,0.646584906000
4,Fernando Alonso,ALO,4,Renault,99,French Grand Prix,2004,77520.885714,0.118985714000
32,Christian Klien,KLI,19,Jaguar,100,British Grand Prix,2004,86796.118644,3.871169926000
22,Rubens Barrichello,BAR,6,Ferrari,107,Brazilian Grand Prix,2004,74726.056338,0.339422535000
18,Jenson Button,BUT,16,BAR,107,Brazilian Grand Prix,2004,87118.000000,12.731366197000
852,Yuki Tsunoda,TSU,213,AlphaTauri,1092,Japanese Grand Prix,2022,134985.821429,2.699964286000
846,Lando Norris,NOR,1,McLaren,1094,Mexico City Grand Prix,2022,85081.757143,1.747545875000
857,Oscar Piastri,PIA,1,McLaren,1113,Singapore Grand Prix,2023,103853.177419,0.669016129000
830,Max Verstappen,VER,9,Red Bull,1114,Japanese Grand Prix,2023,102989.075472,0.000000000000
848,Alexander Albon,ALB,3,Williams,1115,Qatar Grand Prix,2023,93687.403509,1.421298246000
1,Lewis Hamilton,HAM,131,Mercedes,1121,Bahrain Grand Prix,2024,97457.298246,0.882877193000
840,Lance Stroll,STR,117,Aston Martin,1124,Japanese Grand Prix,2024,132207.673077,2.706427794000
857,Oscar Piastri,PIA,1,McLaren,1128,Monaco Grand Prix,2024,110291.102564,0.091692308000
815,Sergio Pérez,PER,9,Red Bull,1133,Hungarian Grand Prix,2024,84596.871429,0.568457143000
861,Franco Colapinto,COL,3,Williams,1137,Azerbaijan Grand Prix,2024,111128.392157,2.532514606000
857,Oscar Piastri,PIA,1,McLaren,1141,São Paulo Grand Prix,2024,110860.478261,20.585111594000
1,Lewis Hamilton,HAM,131,Mercedes,1142,Las Vegas Grand Prix,2024,98665.640000,0.146260000000
825,Kevin Magnussen,MAG,210,Haas F1 Team,1142,Las Vegas Grand Prix,2024,99915.440000,1.396060000000
848,Alexander Albon,ALB,3,Williams,1142,Las Vegas Grand Prix,2024,101280.840000,2.761460000000
822,Valtteri Bottas,BOT,3,Williams,965,United States Grand Prix,2016,108830.309091,3.604987662000
835,Jolyon Palmer,PAL,4,Renault,967,Brazilian Grand Prix,2016,115275.500000,2.295921053000
815,Sergio Pérez,PER,10,Force India,970,Chinese Grand Prix,2017,106910.727273,2.336477273000
841,Antonio Giovinazzi,GIO,15,Sauber,970,Chinese Grand Prix,2017,143879.333333,39.305083333000
836,Pascal Wehrlein,WEH,15,Sauber,976,Azerbaijan Grand Prix,2017,147542.470588,36.599137255000
825,Kevin Magnussen,MAG,210,Haas F1 Team,980,Belgian Grand Prix,2017,117047.318182,5.142746753000
8,Kimi Räikkönen,RAI,6,Ferrari,985,United States Grand Prix,2017,100835.178571,0.281767857000
840,Lance Stroll,STR,3,Williams,991,Chinese Grand Prix,2018,103426.250000,0.990892857000
842,Pierre Gasly,GAS,5,Toro Rosso,991,Chinese Grand Prix,2018,103441.250000,1.005892857000
20,Sebastian Vettel,VET,6,Ferrari,1001,Belgian Grand Prix,2018,113965.363636,0.000000000000
8,Kimi Räikkönen,RAI,6,Ferrari,1001,Belgian Grand Prix,2018,149157.875000,35.192511364000
20,Sebastian Vettel,VET,6,Ferrari,1002,Italian Grand Prix,2018,87370.471698,0.304735849000
807,Nico Hülkenberg,HUL,4,Renault,1004,Russian Grand Prix,2018,101668.192308,2.702513063000
154,Romain Grosjean,GRO,210,Haas F1 Team,1010,Australian Grand Prix,2019,91720.758621,3.318603449000
9,Robert Kubica,KUB,3,Williams,1011,Bahrain Grand Prix,2019,102946.600000,4.382335849000
847,George Russell,RUS,3,Williams,1014,Spanish Grand Prix,2019,89388.123077,4.353804895000
848,Alexander Albon,ALB,5,Toro Rosso,1017,French Grand Prix,2019,98259.730769,2.576749637000
1,Lewis Hamilton,HAM,131,Mercedes,1024,Singapore Grand Prix,2019,116693.032787,5.631209258000
822,Valtteri Bottas,BOT,131,Mercedes,1027,Mexican Grand Prix,2019,81865.591549,0.050042253000
826,Daniil Kvyat,KVY,5,Toro Rosso,1029,Brazilian Grand Prix,2019,78966.323944,4.453010219000
847,George Russell,RUS,3,Williams,1030,Abu Dhabi Grand Prix,2019,106361.092593,3.711728957000
840,Lance Stroll,STR,211,Racing Point,1034,British Grand Prix,2020,102280.653846,0.717519231000
849,Nicholas Latifi,LAT,3,Williams,1036,Spanish Grand Prix,2020,86051.515625,2.638197443000
830,Max Verstappen,VER,9,Red Bull,1037,Belgian Grand Prix,2020,115095.818182,1.367818182000
817,Daniel Ricciardo,RIC,4,Renault,1037,Belgian Grand Prix,2020,115173.590909,1.445590909000
814,Paul di Resta,DIR,10,Force India,844,Turkish Grand Prix,2011,95705.909091,2.299736677000
16,Adrian Sutil,SUT,10,Force India,849,British Grand Prix,2011,103863.615385,1.532923077000
3,Nico Rosberg,ROS,131,Mercedes,852,Belgian Grand Prix,2011,119399.250000,1.108166667000
67,Sébastien Buemi,BUE,5,Toro Rosso,853,Italian Grand Prix,2011,93655.673077,2.218465530000
808,Vitaly Petrov,PET,4,Renault,857,Indian Grand Prix,2011,92773.338983,2.189972316000
817,Daniel Ricciardo,RIC,164,HRT,857,Indian Grand Prix,2011,96208.824561,5.625457894000
18,Jenson Button,BUT,1,McLaren,859,Brazilian Grand Prix,2011,78381.718310,0.389267606000
813,Pastor Maldonado,MAL,3,Williams,859,Brazilian Grand Prix,2011,81585.346154,3.592895450000
37,Pedro de la Rosa,DLR,164,HRT,864,Spanish Grand Prix,2012,95018.730159,4.880169553000
813,Pastor Maldonado,MAL,3,Williams,866,Canadian Grand Prix,2012,79951.971429,0.672171429000
815,Sergio Pérez,PER,15,Sauber,867,European Grand Prix,2012,110253.087719,1.130933873000
5,Heikki Kovalainen,KOV,207,Caterham,869,German Grand Prix,2012,84390.892308,2.810862457000
819,Charles Pic,PIC,206,Marussia,869,German Grand Prix,2012,84585.492308,3.005462457000
13,Felipe Massa,MAS,6,Ferrari,869,German Grand Prix,2012,82646.119403,1.066089552000
18,Jenson Button,BUT,1,McLaren,871,Belgian Grand Prix,2012,121557.500000,0.000000000000
811,Bruno Senna,SEN,3,Williams,878,United States Grand Prix,2012,104114.321429,1.341660715000
818,Jean-Éric Vergne,VER,5,Toro Rosso,890,Hungarian Grand Prix,2013,89844.913043,1.995698757000
17,Mark Webber,WEB,9,Red Bull,897,Abu Dhabi Grand Prix,2013,107580.636364,0.560527273000
824,Jules Bianchi,BIA,206,Marussia,897,Abu Dhabi Grand Prix,2013,111497.283019,4.477173928000
17,Mark Webber,WEB,3,Williams,74,San Marino Grand Prix,2005,86213.193548,1.343500000000
14,David Coulthard,COU,9,Red Bull,80,French Grand Prix,2005,80039.101449,1.721487163000
33,Tiago Monteiro,TMO,17,Jordan,89,Chinese Grand Prix,2005,108540.464286,2.431827922000
27,Christijan Albers,ALB,13,MF1,55,Australian Grand Prix,2006,102510.785714,3.831848214000
27,Christijan Albers,ALB,13,MF1,64,German Grand Prix,2006,80388.015152,1.706030077000
4,Fernando Alonso,ALO,4,Renault,70,Brazilian Grand Prix,2006,77921.253521,0.262788732000
1,Lewis Hamilton,HAM,1,McLaren,38,Bahrain Grand Prix,2007,98418.859649,0.041403509000
9,Robert Kubica,KUB,2,BMW Sauber,40,Monaco Grand Prix,2007,78715.285714,1.416195970000
23,Ralf Schumacher,SCH,7,Toyota,43,French Grand Prix,2007,79118.826087,1.201683230000
5,Heikki Kovalainen,KOV,4,Renault,46,Hungarian Grand Prix,2007,83158.500000,0.972914286000
14,David Coulthard,COU,9,Red Bull,48,Italian Grand Prix,2007,96129.000000,7.113792453000
4,Fernando Alonso,ALO,1,McLaren,52,Brazilian Grand Prix,2007,75384.352113,0.803084507000
5,Heikki Kovalainen,KOV,1,McLaren,18,Australian Grand Prix,2008,98424.655172,3.297865698000
